course_title,content_duration,price
1 Hour HTML,1.0,200.0
1 Hour JavaScript,1.0,200.0
DIY Design Professional Web Banners in Photoshop 4 Beginners,1.0,200.0
Contango VXX - ETF Options Trading - Double Your Investment,1.0,200.0
Introduction to HTML5 Canvas basics of drawing,1.0,200.0
Formation Photoshop,1.0,200.0
Trading Options With Money Flow,1.0,200.0
Make Tech circles in Adobe Photoshop and Illustrator,1.0,200.0
HTML CSS Easy steps to create a web template from scratch,1.0,200.0
"How to remove 'Risk from Penny Stocks - Options Trading""",1.0,200.0
"Forex Trading with Fixed 'Risk through Options Trading""",1.0,200.0
Perfect React JS Course - Understand Relevant Details,1.0,200.0
How To Set Up A Limited Company In The UK,0.73333335,0.0
Build Responsive Websites  in an Hour using Portalfin,0.73333335,0.0
Piano Tutorial : Ludovico Einaudi - Una Mattina,0.73333335,0.0
MongooseJS Essentials - Learn MongoDB for Node.js,0.73333335,0.0
Learn to Design a Letterhead - A Beginners Course,0.73333335,0.0
"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",0.73333335,0.0
Adobe - How to create a professional Video Title/ Web Banner,0.73333335,20.0
Add Slide To Your Guitar Playing,0.73333335,20.0
How to Make a Custom Graphic From Sketches ,0.73333335,20.0
Instant Harmonica - play the groovy Valens La Bamba now!,0.73333335,20.0
Instant Harmonica - Christmas; play Jingle Bells part 2 now!,0.73333335,20.0
Basic Bookkeeping,0.73333335,35.0
Spice up your playing with some easy Flamenco techniques! ,0.73333335,40.0
Violin for Beginners,0.73333335,50.0
#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,0.73333335,65.0
Le bitcoin et la blockchain,0.73333335,80.0
Clipping Masks & Shaped images in Adobe Photoshop CC,0.73333335,90.0
Simple things you must know before start FOREX (OFFER),0.73333335,200.0
PHP Graphic Techniques: CAPTCHA/ Create a verification code,0.71666664,20.0
Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,0.71666664,20.0
Building Up To Barre Chords,0.71666664,20.0
المحاسبة للإداريين و غير المحاسبين,0.71666664,20.0
Aprende a tocar ritmo pop en el piano y teclado,0.71666664,20.0
Valuation of Goodwill for CA / CFA / CMA Exams,0.71666664,20.0
Photoshop: 5 Practical Techniques to Improve Your Skills,0.71666664,20.0
MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,0.71666664,30.0
Professional CSS Flexbox,0.71666664,35.0
Ribbon Lettering: From Sketch to Wordmark,0.71666664,40.0
Castañuelas por Sevillanas - Curso del toque de castañuelas,0.71666664,40.0
Hand Lettering para Iniciantes,0.71666664,40.0
How to trade options,0.71666664,45.0
Seeing the Big Picture: Understanding Financial Statements,0.71666664,50.0
Introduction to Futures Trading and Live Trade Demonstration,0.71666664,60.0
Evolution and Features of ETFs,0.71666664,100.0
Angular Material - Quickstart,0.7,0.0
Beginning Oracle WebLogic for Administrators,0.7,0.0
How To Invest With Tiny Capital In Stocks ?,0.7,20.0
Logo Design Essentials ,0.7,20.0
Instant Harmonica - play two Star Wars themes in 30 minutes ,0.7,20.0
Build an HTML5 and CSS3 Website in 35 Minutes,0.7,20.0
Amazing Graphic Design for Beginners,0.7,20.0
Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,0.7,20.0
Accounting Standards Basics (Professional Course Level),0.7,20.0
How to make Business Cards like a Pro,0.7,20.0
Learn Basics Of Adobe Illustrator,0.7,25.0
"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",0.7,30.0
XML DOM :basics for beginners,0.7,35.0
XSD :basics for beginners,0.7,35.0
The Design Theory Blitz,0.7,35.0
Surface Pattern Design : Create Scandinavian Patterns,0.7,40.0
Forex Trading Plan,0.7,50.0
Ukulele lernen für Papas mit Aram sam sam,0.7,55.0
Learn Options on Futures for Hedging Options and Stocks,0.7,60.0
Finding an Unlimited Amount of Investors,0.7,80.0
Learn to Play Harp: Beginners Course,0.68333334,0.0
REST WCF Service in ASP.NET,0.68333334,0.0
Introduction to Voice Design with Amazon's Alexa,0.68333334,0.0
Quickly Batch Export & Package Logo Files for Clients,0.68333334,20.0
Removing Backgrounds From Images using Adobe Photoshop,0.68333334,20.0
Learn PHP Programming for Absolute Beginners - Lite,0.68333334,20.0
How to be a Profitable Forex Trader,0.68333334,20.0
Forex Killing Divergence - How to trade with precision,0.68333334,20.0
商業好設計-Illustrator個性商品設計,0.68333334,20.0
Low Poly Portrait Illustration,0.68333334,20.0
Criando um poster com foto colagem digital,0.68333334,25.0
Forex: Economic News Trading,0.68333334,25.0
Calligraphy for Beginners: Creating Strong Lines,0.68333334,40.0
"Learn To Play The Piano Using Pop, R&B and Gospel Chords",0.68333334,50.0
High-Frequency Trading #2: Market Structure & Instruments,0.68333334,50.0
The Cost of Capital: The Key To Attract Venture Capitalists,0.68333334,50.0
Illustrator - Creating stylised images from a photo,0.68333334,50.0
Beginner Financial Analysis: Invest Like Warren Buffett,0.68333334,50.0
"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",0.68333334,150.0
Stock Trading: Ultimate Guide to swing trading stocks,0.68333334,200.0
Learn Comic Book Color Flatting! (Coloring Assistant role),0.6666667,0.0
Introduction to Piano - By PGN Piano!,0.6666667,0.0
Canva: Design Album Cover Artwork in Minutes - No More Fees!,0.6666667,0.0
Studying the CFA Program exams (Mandarin language version),0.6666667,0.0
CurrencyFair - Avoid Bank Charges when converting currencies,0.6666667,0.0
Install Wordpress,0.6666667,20.0
Mastering the Google Chrome Developer Tools,0.6666667,20.0
Forex Trading Profitably,0.6666667,20.0
Beginner Step by Step Keharwa Theka Tabla Course,0.6666667,20.0
Aprende a utilizar Canva,0.6666667,20.0
Learn Photoshop for Design: 100% Practical Projects,0.6666667,20.0
Guitar Lessons for complete beginners - super simple and fun,0.6666667,20.0
The art of piano improvisation,0.6666667,20.0
Diseño de logo para principiantes,0.6666667,25.0
How to create HTML Forms,0.6666667,30.0
QuickBooks Online : Inventory Management For Non-Finance,0.6666667,35.0
Easy Finance For Startups,0.6666667,50.0
Jquery :basics for beginners,0.6666667,50.0
Bootstrap For Beginners: A  Basic Introduction,0.6666667,55.0
Basics of Private Equity,0.6666667,60.0
Learn the Violin - Bowing Techniques,0.6666667,80.0
Design bestselling T-shirts from Beginner to Expert.,0.6666667,95.0
Electric Bass Right From The Start,0.6666667,100.0
Photoshop CC 2015 Top New Features,0.65,0.0
Voxel 3D Model Creation Course,0.65,0.0
HTML Learning the Basics Intro to HTML website coding,0.65,20.0
Learn Essential Javascript Fundamentals - Lite,0.65,20.0
Instant Harmonica - play jazzy Autumn Leaves now (part one),0.65,20.0
Wordpress: Comment utiliser le thème FABLE,0.65,20.0
Mastering Realistic Real Life Drawing with Pencil,0.65,20.0
Ukulele 3:  Intermediate,0.65,25.0
العلوم والمبادئ الأساسية للمهنة الإكتوارية,0.65,25.0
XML :basics for beginners,0.65,40.0
"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",0.65,45.0
バイナリーオプション取引,0.65,85.0
Start Now: A Rescue Plan for Retirement Late Savers,0.65,150.0
Bootstrap 4 Theme Development Masterclass,0.65,150.0
Optimizing investment to maximise your return,0.6333333,0.0
Step by step guide to understand how business perform,0.6333333,20.0
Numeracy skills in business and everyday life:Think and Deal,0.6333333,20.0
The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,0.6333333,20.0
Instant Harmonica - play the gorgeous Skye Boat Song now!,0.6333333,20.0
Instant Harmonica - how to get single notes in 5 easy steps,0.6333333,20.0
beginning accounting,0.6333333,20.0
Strumming the Guitar - 5 Lessons on Strum Patterns,0.6333333,20.0
FullPage: The Complete Guide to Flat Websites,0.6333333,20.0
Converting Type to Outlines in Adobe InDesign,0.6333333,20.0
Learn Rails Programming in Less than 30 Minute - Lite,0.6333333,20.0
Ecover Mastery in 30 Minutes with NO photoshop skills needed,0.6333333,20.0
HTML : HTML Awesomeness,0.6333333,25.0
Stock Market: The Zero Risk Way of Investing,0.6333333,25.0
Graphic design - The Quick Guide,0.6333333,30.0
AppML :basics for beginners,0.6333333,30.0
Instant harmonica - enjoy playing Silent Night tonight!,0.6333333,40.0
PHP Zend Framework 2:Creating a CRUD Application,0.6333333,40.0
XQUERY :basics for beginners,0.6333333,40.0
JSON Crash Course for Beginners,0.6333333,45.0
Make flat design trees in Adobe Illustrator in 30 minutes!,0.6333333,50.0
Create Newsletter Subscription Form with PHP/AJAX in 40 Min,0.6333333,50.0
Learn Accounting by Specific Examples - Part 1,0.6333333,50.0
Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,0.6333333,60.0
Security for your WordPress site,0.6333333,85.0
FACEBOOK COVERS IN POWERPOINT,0.6333333,95.0
Coaching Course: Rhythm Instruction for Music Educators P2,0.6333333,125.0
Tenor Banjo for Absolute Beginners,0.6166667,0.0
Install WordPress on Computer using XAMPP,0.6166667,0.0
"Binary, Forex, Stock and Bitcoin Trading Strategy",0.6166667,0.0
Get started playing blues harmonica,0.6166667,0.0
Ultimate JavaScript Strings,0.6166667,0.0
"Beginner's Guitar: Tuning, Strumming, and Chords!",0.6166667,0.0
Angular 2 Routing: Up And Running,0.6166667,0.0
Financial Modeling 101,0.6166667,0.0
Wie funktionieren Bitcoin? Ein Einführungskurs.,0.6166667,20.0
"An Introduction: MT4 Email, Sound, Notification Forex Alerts",0.6166667,20.0
What’s New in Bootstrap 4,0.6166667,20.0
MicroStation - Células,0.6166667,20.0
Photoshop: Creando elemental de agua,0.6166667,20.0
Instant Harmonica - play the Drunken Sailor sea shanty now! ,0.6166667,20.0
HTML : Beginner Guide to HTML writing,0.6166667,20.0
Jazz Guitar Reharmonization for Autumn Leaves,0.6166667,20.0
Essentials of money value: Get a financial Life !,0.6166667,20.0
Professional Business Logo Design Using Free Online Tools,0.6166667,20.0
Create your own Photoshop brush preset!,0.6166667,20.0
Web Hosting Fundamentals,0.6166667,20.0
Introduction to the 8 Pillars for Accountants,0.6166667,20.0
Stop Creditors from Harassing you and Avoid Bankruptcy,0.6166667,20.0
Create Beautiful Image Maps for Your Website,0.6166667,20.0
Paint atmospheric sunset with soft pastel!,0.6166667,20.0
Cashflow Management for Small Businesses: A How To Guide,0.6166667,25.0
Learn Photoshop Actions - Save time with repetitive tasks,0.6166667,25.0
Monatlich Geld anlegen für später!,0.6166667,30.0
Javascript :basics for beginners,0.6166667,30.0
JQuery DOM and Ajax Concept Explained for Beginners,0.6166667,35.0
Learn 4 Vital things that will make your DRUM PLAYING EASIER,0.6166667,35.0
XPATH :basics for beginners,0.6166667,40.0
Car Sketching with Simple Analog Tools,0.6166667,40.0
Learn to Reliably Invest In The Stock Market,0.6166667,50.0
#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,0.6166667,75.0
Adobe Illustrator Vectors For Hand Letterers,0.6166667,100.0
How To Profit From Stock Market Volatility,0.6,0.0
IFRIC 13-Customer Loyalty Programmes (Revenue),0.6,0.0
Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,0.6,0.0
"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",0.6,0.0
Color Basics for Print Designers,0.6,20.0
Getting Started With Digital Painting Using Krita,0.6,20.0
Forex - Calculate Lot Size Like Pro,0.6,20.0
Learn to create Text fire effect in Adobe Photoshop ,0.6,20.0
"Forex trading tactics, that work!",0.6,20.0
Instant Harmonica - play the old Popeye Spinach song now !,0.6,20.0
Learn to Freelance with People Per hour  (URDU),0.6,20.0
Psicología del trading,0.6,20.0
Self Advertise Using PowerPoint Twitter and Facebook on ios,0.6,20.0
تصميم القوالب الدائرية بالفيغاس | Circular Templates Vegas,0.6,20.0
Escalas Pentatónicas para guitarristas,0.6,25.0
How to play Contemporary Piano,0.6,25.0
WordPress : An Overview,0.6,45.0
Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,0.6,50.0
"High-Frequency Trading #1: Basics, History & Strategies",0.6,50.0
Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,0.6,120.0
会声会影深度教学,0.6,200.0
Optimizing Wordpress for More Speed and Revenue,0.5833333,0.0
jQuery for Absolute Beginners - Lite,0.5833333,20.0
Learn Vikings Soundtracks on the Piano by Ear,0.5833333,20.0
Instant Harmonica - play The Kesh (part 2) - easy and fun!,0.5833333,20.0
【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,0.5833333,20.0
Create Beveled Lettering in Adobe Illustrator,0.5833333,20.0
Forex - Top Equity Management Strategy,0.5833333,20.0
Drawing Fun Caricatures! :) -The Best Method!,0.5833333,25.0
The Actuarial Profession: Basic Sciences and Principles,0.5833333,25.0
Easy Coloring Book Design,0.5833333,25.0
Logo Design - Design a Logo in Photoshop for beginners,0.5833333,30.0
Understand PHP Arrays and HTTP Request in a Better Way,0.5833333,35.0
Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,0.5833333,40.0
PHP CodeIgniter:CRUD concepts in MVC,0.5833333,40.0
PHP Zend Framework 1.11:Creating a CRUD Application,0.5833333,40.0
Short Straddles - Exploit Earnings Option Volatility Crush,0.5833333,60.0
Financial Statements Made Easy,0.5833333,95.0
Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,0.56666666,0.0
Web Hosting Set Up and WordPress Installation For Beginners,0.56666666,0.0
Make yourself a Santa Claus: Photoshop Manipulation,0.56666666,0.0
How to Design an Awesome Letterhead in Adobe Illustrator,0.56666666,0.0
How to Make a Wordpress Website 2017,0.56666666,0.0
Doble exposición con Photoshop,0.56666666,20.0
Learn Ruby Programming The Easy Way - Lite,0.56666666,20.0
Credit Control Procedures,0.56666666,20.0
Adobe Photoshop pentru Social Media,0.56666666,20.0
Introduction to Bitcoin for Beginners,0.56666666,20.0
How to Obtain a Business Loan,0.56666666,20.0
MicroStation - Niveles,0.56666666,20.0
Bonds For Beginners - A Guide To The Bond Markets,0.56666666,20.0
Learn Cinema 4D: Create an Abstract Background,0.56666666,20.0
Hedge Fund Accounting and Valuation,0.56666666,20.0
Learn Loreena McKennitt Songs-Quicklessons Piano Course,0.56666666,20.0
Super Fast Accounting - the fastest way to do your books,0.56666666,25.0
PHP webservices,0.56666666,30.0
Play Autumn Leaves' falling notes on piano with no reading!,0.56666666,30.0
AJAX :basics for beginners,0.56666666,35.0
Learn to Pick the Right Stock Broker Account,0.56666666,40.0
WordPress Plugin Tutorial,0.56666666,40.0
XML DOM - Crash Course for Beginners,0.56666666,45.0
Make tech circles in Photoshop in 30 minutes!,0.56666666,50.0
Learn W3.CSS,0.56666666,50.0
Easy Illustration and 2D Animation,0.56666666,65.0
Coaching Course:Investment Analysis for your clients,0.56666666,200.0
Learn to make a colorful one page website,0.56666666,200.0
Trade the News in Forex: EA Robot Included,0.56666666,200.0
Serverless Architecture on Amazon Web Services,0.55,0.0
Options Trading 101: The Basics,0.55,0.0
Aprendiendo Piano: Ejercicios de calentamiento,0.55,0.0
Tune that Sour Note on Your Piano,0.55,20.0
Learn the basics of preparing accounting statements,0.55,20.0
Learn basics of HTML in 30 Minutes,0.55,20.0
Design Efficiency Intensive,0.55,20.0
Jazz piano improvisation: The girl form Ipanema. Bossa nova,0.55,30.0
Accounting and the Triple Bottom Line,0.55,30.0
Quick Piano Lessons - Tutorials for Drake's Greatest Hits,0.55,35.0
XML DTD :basics for beginners,0.55,35.0
Guitar Lesson - Five Steps to Learn Barre Chords,0.55,35.0
JSON :basics for beginners,0.55,45.0
PHP Laravel 5:Creating a CRUD application,0.55,45.0
Make Flat Design Space Ships in 30 Minutes in Illustrator!,0.55,50.0
CryptoArbitrager: Bitcoin Trading Robot (no mining),0.55,150.0
How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,0.53333336,0.0
Learn How To Build a Web Application Without Coding,0.53333336,0.0
Building a Ruby on Rails Application with Neo4j,0.53333336,0.0
Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),0.53333336,0.0
Budgeting Hacks to Build Wealth!,0.53333336,0.0
MQL5 Tutorial Bootcamp,0.53333336,20.0
Learn How to Play the Violin - Violin Basics,0.53333336,20.0
Learn About Bitcoin and Bitcoin Mining,0.53333336,20.0
Instant Harmonica - play jazzy Autumn Leaves now (part two),0.53333336,20.0
Learn Pirates of the Caribbean by Ear on the Piano,0.53333336,20.0
International Trade and New Geographic Economy,0.53333336,20.0
Learn Lion (Saroo) Soundtrack On The Piano By Ear,0.53333336,20.0
How to achieve personal transformation,0.53333336,20.0
Canva - Making Design Simple,0.53333336,20.0
Guitar for Christmas!,0.53333336,20.0
88 Logic - The Essential Guide To Learning Piano,0.53333336,25.0
Adobe Illustrator | Master in 3D,0.53333336,25.0
How to make Better Compositions: Take your art to new height,0.53333336,30.0
CSS :basics for beginners,0.53333336,30.0
XSLT :basics for beginners,0.53333336,35.0
Advanced Options Trading Course,0.53333336,40.0
Learn to trade using technical analysis,0.53333336,50.0
Trading Basics in 30 minutes,0.53333336,50.0
"Day trading strategy for all level, with 72% success rate",0.53333336,95.0
Build a Website in 30 Minutes,0.53333336,95.0
Coaching Course: Rhythm Instruction for Music Educators P1,0.53333336,130.0
Adobe Illustrator: How to Draw Squared Animals Icons,0.53333336,180.0
Intro to Impact Investing,0.53333336,200.0
Make tech circles in Adobe Illustrator in 30 minutes,0.53333336,200.0
Convert Image to Vector in Adobe illustrator,0.51666665,0.0
How to Play Piano - Your First Lesson!,0.51666665,0.0
How To Create a Local Wordpress Environment,0.51666665,0.0
